Petrobras PN;;;;;;;;;;;Economatica
;;;;;;;;;;;
;;;;;;;;;;;
Data;"Fechamento
ajust p/ prov
moeda orig em 100
IPCA+7%";"Fechamento
ajust p/ prov
moeda orig em 100
RfOffshoreReal";"Fechamento
ajust p/ prov
moeda orig em 100
S&PREAL";"Fechamento
ajust p/ prov
moeda orig em 100
CDI Acumulado";"Fechamento
ajust p/ prov
moeda orig em 100
IDIV";"Fechamento
ajust p/ prov
moeda orig em 100
IDA DI";"Fechamento
ajust p/ prov
moeda orig em 100
IMA-B 5";"Fechamento
ajust p/ prov
moeda orig em 100
IMA-B 5+";"Fechamento
ajust p/ prov
moeda orig em 100
IFIX";"Fechamento
ajust p/ prov
moeda orig em 100
IRF-M";"Fechamento
ajust p/ prov
moeda orig em 100
SMLL"
Mai-2020;624,5108526;444,8355703;788,3320853;495,4201951;513,489;307,6517814;679,5997613;923,4882229;265,768;669,1125737;379,9725837
Jun-2020;629,6748367;451,8670163;810,1814343;496,4721103;559,442;310,777912;687,1901407;949,7471228;280,628;674,3695519;434,8013283
Jul-2020;635,8561022;435,088214;812,254022;497,4369492;595,959;315,3346895;693,9914431;1019,311377;273,312;681,6781865;476,1207862
Ago-2020;640,9860084;453,73118;913,9313295;498,2323151;567,188;318,0287647;696,9504371;982,3872109;278,21;676,5650961;470,247519
Set-2020;648,7357419;467,3250728;905,2663924;499,0143957;540,949;319,7019756;696,0894123;956,8522639;279,488;672,7742788;444,6789203
Out-2020;658,0144607;475,5156018;900,6794251;499,7977035;544,462;320,6974027;697,4881886;958,9562826;276,676;670,5665335;434,5271653
Nov-2020;667,4451871;444,5585221;921,4808449;500,5448551;622,87;322,0107024;706,6938762;983,7545048;280,856;672,9938532;506,8231842
Dez-2020;680,0978544;433,6745533;931,4892593;501,3680124;678,557;323,5540688;719,6238171;1057,63286;287,015;686,1475794;544,9260532
Jan-2021;685,2850058;453,5718617;970,6038267;502,1175101;644,092;324,7624231;720,3859171;1039,78619;287,945;680,6408218;526,213461
Fev-2021;694,5268415;451,1153254;1005,804115;502,7930163;610,565;326,4168501;716,0877016;1015,582925;288,653;672,6169649;516,5405259
Mar-2021;705,3280581;459,4174654;1080,170114;503,8040725;656,756;328,4757719;718,5443824;1003,704372;284,677;666,9465528;540,1204773
Abr-2021;711,3239587;438,9246055;1078,195579;504,8509498;670,071;330,3054612;724,8268915;1008,251828;286,115;672,5546778;563,7660733
Mai-2021;721,2832587;425,5330346;1048,900964;506,2156698;707,855;331,7639762;729,8286571;1022,194691;281,646;673,8947733;599,3937522
Jun-2021;729,2059151;410,5166796;1025,872682;507,773675;692,523;333,5755998;728,877915;1030,666079;275,489;675,3387907;607,1514075
Jul-2021;740,3689092;425,0068286;1074,253446;509,5794022;680,641;335,7681308;729,0859152;1022,800528;282,412;672,1376246;571,9581419
Ago-2021;751,234361;425,9511222;1110,079916;511,7601247;677,221;338,2133296;730,1885741;1000,097927;274,984;668,1282417;550,0888134
Set-2021;764,24554;446,3428137;1118,141699;514,0220617;646,853;340,678129;737,502296;987,5016553;271,567;665,927493;514,717921
Out-2021;777,964878;463,0080566;1240,200919;516,5201496;619,472;343,0053585;728,3896718;949,2426216;267,568;648,4290354;450,2452022
Nov-2021;789,5840373;462,3597156;1224,830881;519,5508531;625,016;345,2233435;746,6049957;991,7181883;257,84;660,0317412;439,9563656
Dez-2021;799,8450141;457,4685452;1269,287726;523,5466615;635,044;348,0841484;752,478453;988,3477058;280,479;672,4778507;456,6629339
Jan-2022;808,7110383;430,4022073;1154,466292;527,3804657;682,5;351,076883;753,3262006;972,4745012;277,692;671,9380929;472,2612658
Fev-2022;821,0567685;408,1600232;1072,758018;531,3623645;666,673;354,3691236;761,3307088;972,5734867;274,115;675,8642681;447,748774
Mar-2022;839,3007798;365,6832744;1024,308458;536,2883671;733,319;358,3396678;781,1831393;1007,187218;277,997;681,5718612;487,2012202
Abr-2022;852,5352877;365,2262361;969,9629256;540,7627543;695,293;362,0049747;793,3385432;1007,977478;281,306;680,7363917;446,4687029
Mai-2022;861,6165193;353,7760063;932,5083656;546,3574713;724,937;366,4656282;799,5416256;1019,657579;282,045;684,6951694;438,3249025
Jun-2022;872,2936953;385,7772848;946,2186533;551,9047635;664,154;370,6871976;802,2141886;1008,404488;279,562;687,2150902;366,7606286
Jul-2022;871,2606355;391,8215266;1022,658246;557,6161645;677,329;374,8892383;802,3018548;989,8927652;281,41;695,0940371;385,6720856
Ago-2022;873,5015183;379,2146902;977,4823557;564,1367244;706,22;379,8704388;802,3060999;1014,496075;297,623;709,3731834;427,7059119
Set-2022;875,8929456;379,4724245;925,1348254;570,1841741;693,506;384,8129174;805,6969941;1038,789263;299,08;719,2727552;419,8478588
Out-2022;885,8045008;364,2537071;971,3765397;576,0039106;721,452;389,4304163;821,1259012;1045,565951;299,145;725,940682;450,5174345
Nov-2022;894,2251813;380,7949098;1030,814551;581,883048;727,111;393,8593492;818,3911022;1033,249384;286,721;721,1714661;399,9343553
Dez-2022;904,8568045;372,0328406;956,027324;588,4194291;715,376;398,7749255;826,0871447;1020,943169;286,713;731,8220167;387,8904893
Jan-2023;915,0414967;375,6991178;992,0308799;595,0292365;757,505;397,8192001;837,6225998;1008,066252;282,114;737,947769;399,2219176
Fev-2023;927,1979609;373,4662973;986,6832162;600,492449;700,288;396,6061063;849,410543;1019,812708;280,839;744,3101392;357,2363594
Mar-2023;939,5651862;373,9519773;996,2844234;607,5462766;686,177;399,6230926;862,3002058;1057,802868;276,096;760,2801211;351,0117002
Abr-2023;949,8759825;370,2030205;995,0140753;613,1244118;712,836;402,8928015;870,0801761;1089,849255;285,823;768,6380346;357,7113179
Mai-2023;957,7008825;372,9349375;1016,47346;620,0117353;718,792;409,0773537;875,0588142;1134,902227;301,346;785,5404059;406,1570838
Jun-2023;962,3453698;351,3855428;1023,501712;626,6581556;781,928;414,5804898;884,2574577;1173,148153;315,532;802,2225213;439,3404642
Jul-2023;968,9479543;345,6661459;1038,356665;633,3758254;804,15;420,5312124;892,8734656;1181,666717;319,718;809,3328915;453,0544079
Ago-2023;977,1922935;356,5509989;1058,767166;640,5805152;781,365;428,5030809;898,3343209;1166,707999;321,281;815,4955842;419,4095841
Set-2023;985,0080491;353,3668742;1024,721856;646,8127857;791,706;434,2194052;899,5301822;1144,268513;321,928;816,8903751;407,4989381
Out-2023;992,9548137;351,283809;1012,185554;653,2652079;766,773;439,6723245;896,7303441;1133,091246;315,57;819,9465816;377,3487277
Nov-2023;1001,096301;358,5532951;1075,857531;659,2490598;848,783;445,0979699;912,9045164;1171,550433;317,656;840,1936555;424,3831332
Dez-2023;1011,850999;364,7147592;1101,999567;665,146233;907,381;449,4634997;926,2518305;1217,744705;331,143;852,638925;454,2958644
Jan-2024;1022,120344;372,6032594;1145,462134;671,5761712;875,532;455,7012446;932,53679;1199,880891;333,351;858,320647;424,5317991
Fev-2024;1035,874741;368,2254628;1211,953591;676,9501789;883,466;460,9856282;938,0694572;1206,018081;336;862,2719801;426,5378229
Mar-2024;1043,118397;372,511271;1252,781529;682,5802159;872,829;466,3666436;945,2938371;1199,365232;340,815;866,9356084;435,7222844
Abr-2024;1053,285357;376,0485549;1242,845765;688,6375887;867,924;471,0962461;943,3761005;1164,442185;338,179;862,3969577;401,9268641
Mai-2024;1064,113293;387,4860167;1320,108017;694,3700361;859,339;475,6143092;953,2734797;1182,998462;338,234;868,0622816;388,3306947
Jun-2024;1072,089337;414,5804662;1448,559072;699,8439553;876,47;480,6843475;957,0152945;1156,371086;334,733;865,5028203;386,8112137
Jul-2024;1082,829355;432,4921282;1492,155415;706,1923291;893,076;486,6979295;965,7621382;1193,793405;336,478;877,1045373;392,5782909
Ago-2024;1089,026389;438,354424;1524,637964;712,3185658;952,789;492,211387;971,4596603;1202,993465;339,355;882,8624417;410,2772522
Set-2024;1100,002711;427,8539885;1498,204267;718,2674831;945,934;497,1960254;975,3718042;1185,866801;330,597;885,8979488;392,1998687
Out-2024;1113,01463;442,3266033;1573,172887;724,9326227;929,634;501,7291007;982,5827535;1166,193724;320,484;887,7586834;386,8343824
Nov-2024;-;439,3623028;1620,107233;727,9279059;924,212;504,0736135;986,2605093;1174,473249;315,725;887,4483587;380,090358
